# Correction file Goniospectrometer Mattias 2016-05-04
# Wavelength(nm)	Factor(a.u.)
606.550000000000	0.475894618788233
606.970000000000	0.476396629716169
607.400000000000	0.477323866530764
607.820000000000	0.478087729152318
608.240000000000	0.479432319096610
608.660000000000	0.480689048810096
609.080000000000	0.482500072404932
609.500000000000	0.484435575989475
609.920000000000	0.486638434377036
610.350000000000	0.489265779566959
610.770000000000	0.491784331668928
611.190000000000	0.494586913898918
611.610000000000	0.497656406374518
612.030000000000	0.500621713788419
612.450000000000	0.504049644366877
612.870000000000	0.507435010160489
613.290000000000	0.511164498840767
613.710000000000	0.514826204132807
614.130000000000	0.518452275635434
614.560000000000	0.522218114607671
614.980000000000	0.525795391901274
615.400000000000	0.529706011520969
615.820000000000	0.533521993972074
616.240000000000	0.537178194674028
616.660000000000	0.540770930473774
617.080000000000	0.544541132488307
617.500000000000	0.548026986978976
617.920000000000	0.551629954978213
618.340000000000	0.555046082204989
618.760000000000	0.558896721228955
619.180000000000	0.562485242138035
619.600000000000	0.566347010808546
620.020000000000	0.569662710360772
620.440000000000	0.573055107414059
620.860000000000	0.576451017801354
621.280000000000	0.579971379694998
621.700000000000	0.583367420209060
622.120000000000	0.586943317897661
622.540000000000	0.590398250633317
622.960000000000	0.593739282885101
623.380000000000	0.597111093304824
623.800000000000	0.600509090694359
624.220000000000	0.603277395183784
624.630000000000	0.606373590038010
625.050000000000	0.609974070271643
625.470000000000	0.613438309862920
625.890000000000	0.616711166447658
626.310000000000	0.619561193233814
626.730000000000	0.622824613938786
627.150000000000	0.626123305821623
627.570000000000	0.629417060006464
627.990000000000	0.632469740792730
628.410000000000	0.635495053026944
628.820000000000	0.638724542561384
629.240000000000	0.642069386805014
629.660000000000	0.644932273650090
630.080000000000	0.648048885833955
630.500000000000	0.651188126828172
630.920000000000	0.654644887866569
631.340000000000	0.657669066889518
631.750000000000	0.660934688838272
632.170000000000	0.663855798492250
632.590000000000	0.666896624664830
633.010000000000	0.670306222046898
633.430000000000	0.673572350538922
633.840000000000	0.676778338476341
634.260000000000	0.680021540413899
634.680000000000	0.683045968798829
635.100000000000	0.686531502560372
635.520000000000	0.689732975205849
635.930000000000	0.692730668000575
636.350000000000	0.695812133238721
636.770000000000	0.699234191590299
637.190000000000	0.702656405388823
637.600000000000	0.705627831955192
638.020000000000	0.709149065674977
638.440000000000	0.712559399350763
638.860000000000	0.715704664111655
639.270000000000	0.719094534072072
639.690000000000	0.722276346145068
640.110000000000	0.725613116892513
640.530000000000	0.728969096548356
640.940000000000	0.732025221606763
641.360000000000	0.735231578461618
641.780000000000	0.738235752169781
642.190000000000	0.741574386832532
642.610000000000	0.744828469272507
643.030000000000	0.747759572266334
643.440000000000	0.751207309515272
643.860000000000	0.754372705885772
644.280000000000	0.757627005188250
644.690000000000	0.760483786312630
645.110000000000	0.764209158901514
645.530000000000	0.767631242857856
645.940000000000	0.770565919008387
646.360000000000	0.773746087876871
646.780000000000	0.777102360685601
647.190000000000	0.779762744122532
647.610000000000	0.783063177806575
648.020000000000	0.786185443377732
648.440000000000	0.789551778927274
648.860000000000	0.792664938539644
649.270000000000	0.795886325526764
649.690000000000	0.799055999124139
650.100000000000	0.801923628141666
650.520000000000	0.805313262134257
650.930000000000	0.808406003571618
651.350000000000	0.811880284370978
651.770000000000	0.815391343349906
652.180000000000	0.818389994293369
652.600000000000	0.821463006800784
653.010000000000	0.824377470791450
653.430000000000	0.827615548194657
653.840000000000	0.831352398396883
654.260000000000	0.834443154474160
654.670000000000	0.837713494495921
655.090000000000	0.840779091274077
655.500000000000	0.844236911612234
655.920000000000	0.846944971478018
656.330000000000	0.850270408516303
656.750000000000	0.853887641825034
657.160000000000	0.856787739504316
657.580000000000	0.860345638231536
657.990000000000	0.863942373520263
658.410000000000	0.866409136030759
658.820000000000	0.869424108071558
659.240000000000	0.872392977766360
659.650000000000	0.875526392926179
660.060000000000	0.878313090054969
660.480000000000	0.881730617547585
660.890000000000	0.884155806535513
661.310000000000	0.886911806677622
661.720000000000	0.889868407254930
662.140000000000	0.892902926719291
662.550000000000	0.895514754034473
662.960000000000	0.898932479011927
663.380000000000	0.901637182988725
663.790000000000	0.905250414814842
664.210000000000	0.908739281126459
664.620000000000	0.911795346510908
665.030000000000	0.914578155036144
665.450000000000	0.918117835487940
665.860000000000	0.921286331868369
666.270000000000	0.924580339126839
666.690000000000	0.927408365130604
667.100000000000	0.930140897591098
667.510000000000	0.933223727357390
667.930000000000	0.937029430712798
668.340000000000	0.939773522601981
668.750000000000	0.942707549174870
669.170000000000	0.946085441795409
669.580000000000	0.949126020912011
669.990000000000	0.952623106813080
670.410000000000	0.956013398833274
670.820000000000	0.958929068042244
671.230000000000	0.962436684942889
671.640000000000	0.965937621741576
672.060000000000	0.969185902794265
672.470000000000	0.972258910931379
672.880000000000	0.975752786886616
673.290000000000	0.979307710476487
673.710000000000	0.983010059678918
674.120000000000	0.986434457025236
674.530000000000	0.989433132203395
674.940000000000	0.992718694193435
675.360000000000	0.996865854001702
675.770000000000	1.00008021836081
676.180000000000	1.00386966288749
676.590000000000	1.00753318523287
677	1.01092498775137
677.420000000000	1.01422861840089
677.830000000000	1.01744302430540
678.240000000000	1.02021309387557
678.650000000000	1.02346537310744
679.060000000000	1.02703439086879
679.470000000000	1.03092358843205
679.890000000000	1.03429142478630
680.300000000000	1.03780591733734
680.710000000000	1.04098607363166
681.120000000000	1.04426185951810
681.530000000000	1.04794402736957
681.940000000000	1.05172239405115
682.350000000000	1.05523554118094
682.770000000000	1.05939022583869
683.180000000000	1.06321312534374
683.590000000000	1.06746455610248
684	1.07096471034396
684.410000000000	1.07424034541237
684.820000000000	1.07795331950737
685.230000000000	1.08170151146622
685.640000000000	1.08568546337433
686.050000000000	1.08907886325005
686.460000000000	1.09261823876732
686.870000000000	1.09641995706161
687.280000000000	1.10022126340237
687.690000000000	1.10447741649432
688.100000000000	1.10814645448496
688.510000000000	1.11230905833078
688.930000000000	1.11720053481431
689.340000000000	1.12103528865646
689.750000000000	1.12520355748855
690.160000000000	1.12929689359660
690.570000000000	1.13333586992059
690.980000000000	1.13760766048829
691.390000000000	1.14184000698025
691.800000000000	1.14565585876785
692.210000000000	1.14917098877838
692.610000000000	1.15245726327305
693.020000000000	1.15553276274446
693.430000000000	1.15860045908676
693.840000000000	1.16253315956586
694.250000000000	1.16603658233523
694.660000000000	1.16970220101958
695.070000000000	1.17399487552018
695.480000000000	1.17793369614452
695.890000000000	1.18165715428783
696.300000000000	1.18539242756334
696.710000000000	1.18963550205439
697.120000000000	1.19359880467057
697.530000000000	1.19777802786929
697.940000000000	1.20199257054287
698.340000000000	1.20553721892254
698.750000000000	1.20974732409959
699.160000000000	1.21332141573122
699.570000000000	1.21710626572184
699.980000000000	1.22024396625686
700.390000000000	1.22418925547036
700.800000000000	1.22793426070147
701.210000000000	1.23215644478965
701.610000000000	1.23642511729269
702.020000000000	1.24049039094289
702.430000000000	1.24449047316347
702.840000000000	1.24899443630903
703.250000000000	1.25256929796769
703.650000000000	1.25656944180351
704.060000000000	1.26044333832772
704.470000000000	1.26470766381374
704.880000000000	1.26823059508950
705.290000000000	1.27276692803690
705.690000000000	1.27589590751989
706.100000000000	1.27966153944246
706.510000000000	1.28299298941234
706.920000000000	1.28656550825389
707.320000000000	1.28940496833145
707.730000000000	1.29380063876655
708.140000000000	1.29843636058802
708.550000000000	1.30211999602037
708.950000000000	1.30582753212352
709.360000000000	1.30970224814793
709.770000000000	1.31303774369677
710.180000000000	1.31656666303936
710.580000000000	1.32009361540834
710.990000000000	1.32404661784817
711.400000000000	1.32727870257893
711.800000000000	1.33198754464966
712.210000000000	1.33532326224793
712.620000000000	1.33813227826848
713.020000000000	1.34141182048114
713.430000000000	1.34537012623914
713.840000000000	1.34935988081387
714.240000000000	1.35289171789580
714.650000000000	1.35759903226299
715.060000000000	1.36134636131046
715.460000000000	1.36547376518076
715.870000000000	1.36968776710499
716.280000000000	1.37307139828162
716.680000000000	1.37669189931117
717.090000000000	1.38025527484799
717.490000000000	1.38404037856317
717.900000000000	1.38733324751374
718.310000000000	1.39151583028691
718.710000000000	1.39546534931022
719.120000000000	1.39896124815493
719.520000000000	1.40302283704463
719.930000000000	1.40649200788195
720.340000000000	1.41034461461615
720.740000000000	1.41455072883940
721.150000000000	1.41856874855891
721.550000000000	1.42288286395307
721.960000000000	1.42707588161778
722.360000000000	1.43088019013450
722.770000000000	1.43385281337633
723.170000000000	1.43702957696737
723.580000000000	1.44054840351671
723.980000000000	1.44376690879054
724.390000000000	1.44717967051111
724.790000000000	1.45087451680261
725.200000000000	1.45419766541621
725.600000000000	1.45752116969877
726.010000000000	1.45977141972061
726.410000000000	1.46266273016663
726.820000000000	1.46514338756884
727.220000000000	1.46806276861027
727.630000000000	1.47180377685095
728.030000000000	1.47525652422154
728.440000000000	1.47856553057272
728.840000000000	1.48228004180752
729.240000000000	1.48543291988522
729.650000000000	1.48842900256266
730.050000000000	1.49143653971789
730.460000000000	1.49538806418324
730.860000000000	1.49887760494809
731.260000000000	1.50325581275235
731.670000000000	1.50786459998970
732.070000000000	1.51184949530127
732.480000000000	1.51556427898252
732.880000000000	1.51945123460655
733.280000000000	1.52396799140304
733.690000000000	1.52778230138113
734.090000000000	1.53220563265355
734.490000000000	1.53649248680334
734.900000000000	1.54064489422982
735.300000000000	1.54503820859735
735.700000000000	1.54976351029826
736.110000000000	1.55368469631012
736.510000000000	1.55810226922801
736.910000000000	1.56123188086556
737.320000000000	1.56571687233470
737.720000000000	1.56904538330113
738.120000000000	1.57319087184352
738.530000000000	1.57676896140903
738.930000000000	1.58087102940313
739.330000000000	1.58583286075032
739.730000000000	1.59011312616144
740.140000000000	1.59400541882433
740.540000000000	1.59816440696714
740.940000000000	1.60191443225051
741.340000000000	1.60730275300451
741.750000000000	1.61183944705269
742.150000000000	1.61645092284490
742.550000000000	1.62179222360198
742.950000000000	1.62756121745906
743.360000000000	1.63263855573230
743.760000000000	1.63655754072931
744.160000000000	1.64027206980401
744.560000000000	1.64414381541366
744.960000000000	1.64737514918455
745.370000000000	1.64966749696772
745.770000000000	1.65187721733479
746.170000000000	1.65298580769475
746.570000000000	1.65312702428654
746.970000000000	1.65169472984199
747.370000000000	1.65025511117606
747.780000000000	1.64807164084152
748.180000000000	1.64673377978425
748.580000000000	1.64338335901763
748.980000000000	1.63965845301383
749.380000000000	1.63576834100435
749.780000000000	1.63220027141653
750.180000000000	1.62716664943575
750.580000000000	1.62296940098305
750.990000000000	1.61874783206137
751.390000000000	1.61552154972620
751.790000000000	1.61175142263241
752.190000000000	1.60906687828099
752.590000000000	1.60588534607547
752.990000000000	1.60430556755676
753.390000000000	1.60299943982942
753.790000000000	1.60327742069994
754.190000000000	1.60407993026529
754.590000000000	1.60562008458311
754.990000000000	1.60802217605864
755.390000000000	1.61219414359864
755.790000000000	1.61611841938247
756.190000000000	1.62145402525025
756.590000000000	1.62739523018548
756.990000000000	1.63404687174918
757.390000000000	1.64215216306797
757.790000000000	1.65054463928084
758.190000000000	1.65774120848898
758.590000000000	1.66637422848260
758.990000000000	1.67508381224129
759.390000000000	1.68412245154345
759.790000000000	1.69375044580389
760.190000000000	1.70344218654084
760.590000000000	1.71245725251071
760.990000000000	1.72096496501993
761.390000000000	1.73050947907738
761.790000000000	1.73950865454184
762.190000000000	1.74886195531042
762.590000000000	1.75941788272446
762.990000000000	1.76908711201407
763.390000000000	1.77992276472094
763.790000000000	1.78989613985257
764.180000000000	1.79847472617183
764.580000000000	1.80823267974206
764.980000000000	1.81833845930723
765.380000000000	1.82888169232605
765.780000000000	1.83821971853429
766.180000000000	1.84827760219970
766.580000000000	1.85794803914318
766.980000000000	1.86722846869294
767.370000000000	1.87634594364028
767.770000000000	1.88534357968088
768.170000000000	1.89398921810236
768.570000000000	1.90480784332349
768.970000000000	1.91446422755473
769.370000000000	1.92382929422346
769.760000000000	1.93317572762065
770.160000000000	1.94236441056971
770.560000000000	1.95160092420184
770.960000000000	1.96100823694696
771.360000000000	1.97031685635600
771.750000000000	1.97954501931788
772.150000000000	1.98866926724794
772.550000000000	1.99861412905614
772.950000000000	2.00723092546650
773.340000000000	2.01679483620220
773.740000000000	2.02594220075795
774.140000000000	2.03547680157119
774.540000000000	2.04544597818644
774.930000000000	2.05482889772557
775.330000000000	2.06485544710877
775.730000000000	2.07439429716443
776.120000000000	2.08402518540790
776.520000000000	2.09307453898909
776.920000000000	2.10220146818292
777.320000000000	2.11038896616825
777.710000000000	2.11890345730226
778.110000000000	2.12706278452567
778.510000000000	2.13419191233019
778.900000000000	2.14221445662591
779.300000000000	2.15079250210659
779.700000000000	2.15798460696346
780.090000000000	2.16592717158082
780.490000000000	2.17375059489984
780.890000000000	2.18234433128669
781.280000000000	2.19120365721022
781.680000000000	2.19942150957183
782.070000000000	2.20795926529538
782.470000000000	2.21653711405204
782.870000000000	2.22592297968135
783.260000000000	2.23361923286522
783.660000000000	2.24146416462831
784.050000000000	2.24813673716026
784.450000000000	2.25644659333371
784.850000000000	2.26549721707976
785.240000000000	2.27460336960992
785.640000000000	2.28205463514208
786.030000000000	2.29068376397667
786.430000000000	2.29695335683564
786.820000000000	2.30543266417305
787.220000000000	2.31240960380822
787.610000000000	2.32124474538591
788.010000000000	2.32938478002872
788.400000000000	2.34044026136567
788.800000000000	2.35010193998314
789.190000000000	2.35728785912303
789.590000000000	2.36356653008160
789.980000000000	2.37183170881878
790.380000000000	2.38045022729097
790.770000000000	2.38938518467651
791.170000000000	2.39759971747481
791.560000000000	2.40787442863993
791.960000000000	2.41682223950560
792.350000000000	2.42622118656124
792.750000000000	2.43479256242885
793.140000000000	2.44276933994303
793.540000000000	2.45248618799508
793.930000000000	2.46339171970709
794.320000000000	2.47283777786884
794.720000000000	2.48248053936748
795.110000000000	2.49314644420776
795.510000000000	2.50248416653267
795.900000000000	2.51139665116086
796.290000000000	2.52005242354304
796.690000000000	2.52674441817780
797.080000000000	2.53435882409146
797.480000000000	2.54194517137085
797.870000000000	2.54982397131487
798.260000000000	2.55783325246498
798.660000000000	2.56661688426590
799.050000000000	2.57316889802725
799.440000000000	2.58041435194017
799.840000000000	2.58798126455712
800.230000000000	2.59567967825784
800.620000000000	2.60458243741443
801.020000000000	2.61425292466121
801.410000000000	2.62258824461976
801.800000000000	2.63087015014836
802.200000000000	2.63880514499715
802.590000000000	2.64611006964933
802.980000000000	2.65192539518222
803.370000000000	2.65974072278507
803.770000000000	2.66771387446267
804.160000000000	2.67551785450301
804.550000000000	2.68235767670901
804.950000000000	2.68821431461000
805.340000000000	2.69439827893364
805.730000000000	2.70104791602829
806.120000000000	2.70910334744407
806.510000000000	2.71641403406580
806.910000000000	2.72508995925605
807.300000000000	2.73360609723533
807.690000000000	2.74153340836012
808.080000000000	2.74959754520965
808.480000000000	2.75713613070565
808.870000000000	2.76693612476845
809.260000000000	2.77611846555669
809.650000000000	2.78512324381254
810.040000000000	2.79414656190935
810.430000000000	2.80250041506826
810.830000000000	2.81236225135334
811.220000000000	2.82063581474872
811.610000000000	2.83157579633790
812	2.84126977138243
812.390000000000	2.84956082752206
812.780000000000	2.86107150869806
813.170000000000	2.86944765593120
813.560000000000	2.87776957431743
813.960000000000	2.88733787356775
814.350000000000	2.89760533030353
814.740000000000	2.90760638233768
815.130000000000	2.91559846708129
815.520000000000	2.92668138788193
815.910000000000	2.93544645208743
816.300000000000	2.94602973404026
816.690000000000	2.95574681279950
817.080000000000	2.96541336415973
817.470000000000	2.97393733731793
817.860000000000	2.98566702210773
818.250000000000	2.99745013822534
818.640000000000	3.00764435410814
819.030000000000	3.01619174521047
819.420000000000	3.02658369090765
819.810000000000	3.03554349513802
820.200000000000	3.04508279200869
820.590000000000	3.05512698082021
820.980000000000	3.06601669000142
821.370000000000	3.07537814362309
821.760000000000	3.08712846463150
822.150000000000	3.09606225832304
822.540000000000	3.10574602557496
822.930000000000	3.11599219529378
823.320000000000	3.12825538655095
823.710000000000	3.13940422870765
824.100000000000	3.14931568877196
824.490000000000	3.15908095421752
824.880000000000	3.16700048403742
825.270000000000	3.17802920434840
825.660000000000	3.18592974394692
826.050000000000	3.19556830199478
826.440000000000	3.20466487341374
826.830000000000	3.21157064271598
827.210000000000	3.21958585338371
827.600000000000	3.22792438871322
827.990000000000	3.23642565471596
828.380000000000	3.24511718407667
828.770000000000	3.25448561247530
829.160000000000	3.26446413284961
829.550000000000	3.27113284069322
829.940000000000	3.28180546338167
830.320000000000	3.28998415551588
830.710000000000	3.30012510629877
831.100000000000	3.31046826090788
831.490000000000	3.31974689285783
831.880000000000	3.32870082241716
832.270000000000	3.33970211763897
832.650000000000	3.34862220803661
833.040000000000	3.35830385906318
833.430000000000	3.37003373744833
833.820000000000	3.38160578863579
834.200000000000	3.39287312713417
834.590000000000	3.40528939493016
834.980000000000	3.41741611806593
835.370000000000	3.42879397296392
835.750000000000	3.44008620379726
836.140000000000	3.45037874397094
836.530000000000	3.45942330321679
836.920000000000	3.47000035022117
837.300000000000	3.48053723964488
837.690000000000	3.48771141329976
838.080000000000	3.49959298254783
838.470000000000	3.50781404104069
838.850000000000	3.51851896230497
839.240000000000	3.52829544862053
839.630000000000	3.53823864210189
840.010000000000	3.54977958496012
840.400000000000	3.56224190868815
840.790000000000	3.57301770481610
841.170000000000	3.58591413671471
841.560000000000	3.59740655416751
841.950000000000	3.61125345472574
842.330000000000	3.62148421339155
842.720000000000	3.63365079743990
843.110000000000	3.64499568253902
843.490000000000	3.65701160358656
843.880000000000	3.67054702700638
844.260000000000	3.68297984748225
844.650000000000	3.69461456687982
845.040000000000	3.70833723297909
845.420000000000	3.71847900702261
845.810000000000	3.72974103636615
846.190000000000	3.74200587254985
846.580000000000	3.75378535390762
846.960000000000	3.76665753506367
847.350000000000	3.77764928217996
847.740000000000	3.78848746498051
848.120000000000	3.80050384244631
848.510000000000	3.81029072230671
848.890000000000	3.82121181437651
849.280000000000	3.83285841665368
849.660000000000	3.84649444260090
850.050000000000	3.85695549861722
850.430000000000	3.86709149374700
850.820000000000	3.87837990617310
851.200000000000	3.89086676337584
851.590000000000	3.90281250404546
851.970000000000	3.91516370800503
852.360000000000	3.92656602327207
852.740000000000	3.93957875321343
853.130000000000	3.95437236868360
853.510000000000	3.96907448463404
853.900000000000	3.98524356679098
854.280000000000	4.00167320311139
854.660000000000	4.01717664511590
855.050000000000	4.03256297397323
855.430000000000	4.04548912289798
855.820000000000	4.06027551930518
856.200000000000	4.07426454746087
856.580000000000	4.09044136130205
856.970000000000	4.10651203104114
857.350000000000	4.11998422546960
857.740000000000	4.13628951060667
858.120000000000	4.15058666623086
858.500000000000	4.16748885624600
858.890000000000	4.18486529246331
859.270000000000	4.20539379633417
859.650000000000	4.22407227605031
860.040000000000	4.24098508296604
860.420000000000	4.25706251062718
860.800000000000	4.27226776055647
861.190000000000	4.28869773272894
861.570000000000	4.30520891391315
861.950000000000	4.31969402841186
862.340000000000	4.33698490808689
862.720000000000	4.35382363386286
863.100000000000	4.37029810546084
863.490000000000	4.38615802737406
863.870000000000	4.40728471635490
864.250000000000	4.42836378002707
864.630000000000	4.45119552828992
865.020000000000	4.47344015373125
865.400000000000	4.49405242535720
865.780000000000	4.51642522154780
866.160000000000	4.53907684427698
866.550000000000	4.55804207980684
866.930000000000	4.58025311244819
867.310000000000	4.60285573651226
867.690000000000	4.62176927435383
868.080000000000	4.63984645923918
868.460000000000	4.66209423270600
868.840000000000	4.68169600271683
869.220000000000	4.70429744723306
869.600000000000	4.72763951569599
869.980000000000	4.75070760482052
870.370000000000	4.77273194510093
870.750000000000	4.79814018660708
871.130000000000	4.81927022742587
871.510000000000	4.84052094956888
871.890000000000	4.86404104656507
872.270000000000	4.88595115082672
872.660000000000	4.90437441173953
873.040000000000	4.92829207008769
873.420000000000	4.94852229251116
873.800000000000	4.97122201864446
874.180000000000	4.99278792608319
874.560000000000	5.01235932831767
874.940000000000	5.03177502571056
875.320000000000	5.05108402659654
875.700000000000	5.07417246711217
876.080000000000	5.09718104108973
876.460000000000	5.11913461965050
876.850000000000	5.14656809781062
877.230000000000	5.17030472295679
877.610000000000	5.19699237124971
877.990000000000	5.22209828624296
878.370000000000	5.24983027613040
878.750000000000	5.27889772631244
879.130000000000	5.30602912895756
879.510000000000	5.33581886130668
879.890000000000	5.36144371531517
880.270000000000	5.38557994344898
880.650000000000	5.40927006361819
881.030000000000	5.43025696789937
881.410000000000	5.45440485505250
881.790000000000	5.48118688332578
882.170000000000	5.50859841624782
882.550000000000	5.53509007853999
882.930000000000	5.56212381145981
883.300000000000	5.58813764566299
883.680000000000	5.61541483629881
884.060000000000	5.64487226645835
884.440000000000	5.67787660636655
884.820000000000	5.71334980434384
885.200000000000	5.74770786001387
885.580000000000	5.78309727709102
885.960000000000	5.81335316887026
886.340000000000	5.84740324660277
886.720000000000	5.87762134411261
887.100000000000	5.90868340241089
887.470000000000	5.94171652523904
887.850000000000	5.97218888545734
888.230000000000	6.00002645045872
888.610000000000	6.02281684454935
888.990000000000	6.04342763850746
889.370000000000	6.05919421253445
889.750000000000	6.06845124080637
890.120000000000	6.07569490263211
890.500000000000	6.07610070411844
890.880000000000	6.07331095065790
891.260000000000	6.06648463001865
891.640000000000	6.05289539622530
892.010000000000	6.03190349374216
892.390000000000	6.00735029813156
892.770000000000	5.98496616422220
893.150000000000	5.95904693661799
893.530000000000	5.93196445178566
893.900000000000	5.90044078709806
894.280000000000	5.86682223623024
894.660000000000	5.82889522065495
895.040000000000	5.78941483978440
895.410000000000	5.74634852950120
895.790000000000	5.70181519386551
896.170000000000	5.65640242647152
896.540000000000	5.61392612350372
896.920000000000	5.56483178930884
897.300000000000	5.52035825311424
897.680000000000	5.47497091529421
898.050000000000	5.43136158723629
898.430000000000	5.38972481099265
898.810000000000	5.35386152819809
899.180000000000	5.32064341890075
899.560000000000	5.29256883296608
899.940000000000	5.26895094181445
900.310000000000	5.25091265646845
900.690000000000	5.23368223721677
901.070000000000	5.22531665102686
901.440000000000	5.22096219746373
901.820000000000	5.22407109636062
902.190000000000	5.23802704555515
902.570000000000	5.25926256913418
902.950000000000	5.28739077176215
903.320000000000	5.32445914837873
903.700000000000	5.36960226910727
904.070000000000	5.41830285536846
904.450000000000	5.48098797909291
904.820000000000	5.55400539173750
905.200000000000	5.63067235071825
905.580000000000	5.71262215250494
905.950000000000	5.80344070595989
906.330000000000	5.89429914968169
906.700000000000	5.98576973036347
907.080000000000	6.08218775686448
907.450000000000	6.18316751408212
907.830000000000	6.28820760348446
908.200000000000	6.40111096231038
908.580000000000	6.51556401414432
908.950000000000	6.62804880970330
909.330000000000	6.74501391068025
909.700000000000	6.86211880375902
910.080000000000	6.97701794471734
910.450000000000	7.09623220876145
910.830000000000	7.21814762395612
911.200000000000	7.33815758570308
911.580000000000	7.45701747067793
911.950000000000	7.56984694051687
912.320000000000	7.68716777032070
912.700000000000	7.79664277487344
913.070000000000	7.90875411983443
913.450000000000	8.01952180608500
913.820000000000	8.12807728907351
914.200000000000	8.23701971701244
914.570000000000	8.34266375390309
914.940000000000	8.44243684814027
915.320000000000	8.54052073099012
915.690000000000	8.63982126530270
916.060000000000	8.74065948030616
916.440000000000	8.84032942104689
916.810000000000	8.93353533527592
917.190000000000	9.02373739344146
917.560000000000	9.11029160502091
917.930000000000	9.19796945962546
918.310000000000	9.28446629757918
918.680000000000	9.37013202357146
919.050000000000	9.46613449655700
919.420000000000	9.56058872683052
919.800000000000	9.65250646457299
920.170000000000	9.74149786057197
920.540000000000	9.82457346345035
920.920000000000	9.91249458928197
921.290000000000	9.99939095487125
921.660000000000	10.0897776480762
922.030000000000	10.1823861148106
922.410000000000	10.2728082034395
922.780000000000	10.3647655612004
923.150000000000	10.4494437273089
923.520000000000	10.5399242443183
923.900000000000	10.6278523095883
924.270000000000	10.7131635035656
924.640000000000	10.7980224678638
925.010000000000	10.8879701371591
925.390000000000	10.9770784940070
925.760000000000	11.0640908150621
926.130000000000	11.1548654003948
926.500000000000	11.2458685708879
926.870000000000	11.3316289145975
927.240000000000	11.4230165100408
927.620000000000	11.5067003026523
927.990000000000	11.5894373040703
928.360000000000	11.6725891459897
928.730000000000	11.7620059249385
929.100000000000	11.8477194055151
929.470000000000	11.9377257611963
929.840000000000	12.0201419964969
930.220000000000	12.1113471931175
930.590000000000	12.1983265703712
930.960000000000	12.2979221590789
931.330000000000	12.3882275159095
931.700000000000	12.4849865633712
932.070000000000	12.5807763160182
932.440000000000	12.6796124351981
932.810000000000	12.7652317087231
933.180000000000	12.8501793580247
933.550000000000	12.9366216379541
933.920000000000	13.0440278600968
934.290000000000	13.1415696523652
934.660000000000	13.2365222005886
935.030000000000	13.3246165512752
935.400000000000	13.4179395623383
935.770000000000	13.5027595833496
936.140000000000	13.6009315970094
936.510000000000	13.6964253990848
936.880000000000	13.8090102230620
937.250000000000	13.9291295346559
937.620000000000	14.0437826473555
937.990000000000	14.1551618655787
938.360000000000	14.2659976533278
938.730000000000	14.3770989912297
939.100000000000	14.4913889342214
939.470000000000	14.6149779918423
939.840000000000	14.7459016860427
940.210000000000	14.8674948992664
940.580000000000	15.0012180999488
940.950000000000	15.1274346857908
941.320000000000	15.2488541835878
941.690000000000	15.3746657010352
942.060000000000	15.4968713505868
942.420000000000	15.6088009026288
942.790000000000	15.7463153905169
943.160000000000	15.8851524442518
943.530000000000	16.0172067422520
943.900000000000	16.1489092047216
944.270000000000	16.2809953748331
944.640000000000	16.4079725450768
945.010000000000	16.5358781793236
945.370000000000	16.6668500664225
945.740000000000	16.7998794328753
946.110000000000	16.9314625948892
946.480000000000	17.0753019499931
946.850000000000	17.2099947302603
947.210000000000	17.3364087760127
947.580000000000	17.4716608818558
947.950000000000	17.5988962775352
948.320000000000	17.7390881816253
948.690000000000	17.8876276449422
949.050000000000	18.0274210287217
949.420000000000	18.1657572938027
949.790000000000	18.2991766396469
950.160000000000	18.4399626358464
950.520000000000	18.5840928734257
950.890000000000	18.7314537225573
951.260000000000	18.8768509735700
951.630000000000	19.0172147959022
951.990000000000	19.1758410141002
952.360000000000	19.3208469611297
952.730000000000	19.4630949809941
953.090000000000	19.6283327642046
953.460000000000	19.7925176139466
953.830000000000	19.9634391021602
954.190000000000	20.1220682229331
954.560000000000	20.2714853932359
954.930000000000	20.4160667036093
955.290000000000	20.5595464287660
955.660000000000	20.7208830997192
956.030000000000	20.8900735835625
956.390000000000	21.0434336907269
956.760000000000	21.2066387966922
957.130000000000	21.3548377398831
957.490000000000	21.5043027312196
957.860000000000	21.6553391163282
958.220000000000	21.8130305108278
958.590000000000	21.9774338289895
958.960000000000	22.1280525365544
959.320000000000	22.3036816087562
959.690000000000	22.4585436431596
960.050000000000	22.6037687625205
960.420000000000	22.7747556823240
960.780000000000	22.9407962059353
961.150000000000	23.1311087642841
961.510000000000	23.3394723535459
961.880000000000	23.5197208277863
962.250000000000	23.7192384860910
962.610000000000	23.9397333583769
962.980000000000	24.1651539451546
963.340000000000	24.3785514022965
963.710000000000	24.6046961073909
964.070000000000	24.8289377806325
964.440000000000	25.0517250477988
964.800000000000	25.2660872282625
965.160000000000	25.4767890299207
965.530000000000	25.6619519547068
965.890000000000	25.8669746483527
966.260000000000	26.0688095362023
966.620000000000	26.2400410903059
966.990000000000	26.4451821941047
967.350000000000	26.6504493013414
967.720000000000	26.8767307298400
968.080000000000	27.0919797510880
968.440000000000	27.3176485457804
968.810000000000	27.5599685128270
969.170000000000	27.8070091098466
969.540000000000	28.0722508072388
969.900000000000	28.3424620202738
970.260000000000	28.6103103498207
970.630000000000	28.8989336599789
970.990000000000	29.1895843981518
971.350000000000	29.4828647717189
971.720000000000	29.7426246915252
972.080000000000	30.0319222745221
972.440000000000	30.2863733402581
