# Python obtained correction file
#  T = 2945 K
# Wavelength(nm)	Corr.Factor
3.609200000000000159e+02 2.414221784330974341e+00
3.613700000000000045e+02 2.371087677293994833e+00
3.618199999999999932e+02 2.328679397065270162e+00
3.622699999999999818e+02 2.285402051589670691e+00
3.627300000000000182e+02 2.244072871725749430e+00
3.631800000000000068e+02 2.203869141732591963e+00
3.636299999999999955e+02 2.164172468753752465e+00
3.640799999999999841e+02 2.126545881621165091e+00
3.645299999999999727e+02 2.089182963577372210e+00
3.649800000000000182e+02 2.053063160178459245e+00
3.654300000000000068e+02 2.019412916520339163e+00
3.658899999999999864e+02 1.988035328784759415e+00
3.663399999999999750e+02 1.956579322154971212e+00
3.667900000000000205e+02 1.925019138379447270e+00
3.672400000000000091e+02 1.894267715161619847e+00
3.676899999999999977e+02 1.864488931205896538e+00
3.681399999999999864e+02 1.835482942707042930e+00
3.685899999999999750e+02 1.806327587499835019e+00
3.690400000000000205e+02 1.778781156854286172e+00
3.694900000000000091e+02 1.752041337982477964e+00
3.699399999999999977e+02 1.726314661567089459e+00
3.703899999999999864e+02 1.700579923030895113e+00
3.708500000000000227e+02 1.676312948641057066e+00
3.713000000000000114e+02 1.652779315459710130e+00
3.717500000000000000e+02 1.629559025500953329e+00
3.721999999999999886e+02 1.607038532608339176e+00
3.726499999999999773e+02 1.585041011965968583e+00
3.731000000000000227e+02 1.565509771585184451e+00
3.735500000000000114e+02 1.545048066686058652e+00
3.740000000000000000e+02 1.526341225305188898e+00
3.744499999999999886e+02 1.508632259707622270e+00
3.748999999999999773e+02 1.490493364522834652e+00
3.753500000000000227e+02 1.472973730031569284e+00
3.758000000000000114e+02 1.455398065019765541e+00
3.762500000000000000e+02 1.438804546922245020e+00
3.766999999999999886e+02 1.423403988941259302e+00
3.771499999999999773e+02 1.408335371445857742e+00
3.776000000000000227e+02 1.394227132473569775e+00
3.780500000000000114e+02 1.379981743813873285e+00
3.785000000000000000e+02 1.366216069545106215e+00
3.789499999999999886e+02 1.353273302366330366e+00
3.793999999999999773e+02 1.340835080781776156e+00
3.798500000000000227e+02 1.329276142361347279e+00
3.803000000000000114e+02 1.318136310882361828e+00
3.807500000000000000e+02 1.306895583461320953e+00
3.811999999999999886e+02 1.296777865010714903e+00
3.816499999999999773e+02 1.287081129323891515e+00
3.821000000000000227e+02 1.276427952003269972e+00
3.825400000000000205e+02 1.265279601854799596e+00
3.829900000000000091e+02 1.255185992391312011e+00
3.834399999999999977e+02 1.244661842275681662e+00
3.838899999999999864e+02 1.235028210142715022e+00
3.843399999999999750e+02 1.226237523646170224e+00
3.847900000000000205e+02 1.217248510905915682e+00
3.852400000000000091e+02 1.208645412856486523e+00
3.856899999999999977e+02 1.200310294746353090e+00
3.861399999999999864e+02 1.191991118471901867e+00
3.865899999999999750e+02 1.183557158612757343e+00
3.870400000000000205e+02 1.173856248033992911e+00
3.874800000000000182e+02 1.165351556960290358e+00
3.879300000000000068e+02 1.157991914646764764e+00
3.883799999999999955e+02 1.150379986329586934e+00
3.888299999999999841e+02 1.143474489988954845e+00
3.892799999999999727e+02 1.136606947597465833e+00
3.897300000000000182e+02 1.129716588115253550e+00
3.901800000000000068e+02 1.123316993500382610e+00
3.906200000000000045e+02 1.116431049186949798e+00
3.910699999999999932e+02 1.109564459293207239e+00
3.915199999999999818e+02 1.104093067377055704e+00
3.919700000000000273e+02 1.098912244907304547e+00
3.924200000000000159e+02 1.094564351768004373e+00
3.928700000000000045e+02 1.091255749447323176e+00
3.933100000000000023e+02 1.088303735154197316e+00
3.937599999999999909e+02 1.085593036843713444e+00
3.942099999999999795e+02 1.083821523416899080e+00
3.946600000000000250e+02 1.081913862620567546e+00
3.951100000000000136e+02 1.080021714369558961e+00
3.955500000000000114e+02 1.078278413436532635e+00
3.960000000000000000e+02 1.076719311174289651e+00
3.964499999999999886e+02 1.075385942757500102e+00
3.968999999999999773e+02 1.074427838144576874e+00
3.973399999999999750e+02 1.071956022391950425e+00
3.977900000000000205e+02 1.069719288008698532e+00
3.982400000000000091e+02 1.066994316444229485e+00
3.986899999999999977e+02 1.064233964291356527e+00
3.991299999999999955e+02 1.061302009903901888e+00
3.995799999999999841e+02 1.058265162822978445e+00
4.000299999999999727e+02 1.055129110788392666e+00
4.004800000000000182e+02 1.051969387810286038e+00
4.009200000000000159e+02 1.048035121526152524e+00
4.013700000000000045e+02 1.044316191240827418e+00
4.018199999999999932e+02 1.040729445492733829e+00
4.022699999999999818e+02 1.036937215417178093e+00
4.027099999999999795e+02 1.032737053999021937e+00
4.031600000000000250e+02 1.029214459608313037e+00
4.036100000000000136e+02 1.024201569517487975e+00
4.040500000000000114e+02 1.019902536803282578e+00
4.045000000000000000e+02 1.015915108158564895e+00
4.049499999999999886e+02 1.011630212295903108e+00
4.053899999999999864e+02 1.006604996142767439e+00
4.058399999999999750e+02 1.001401034921916455e+00
4.062900000000000205e+02 9.961419834066891354e-01
4.067300000000000182e+02 9.915143042491361136e-01
4.071800000000000068e+02 9.865033517202007607e-01
4.076299999999999955e+02 9.819381704197536198e-01
4.080699999999999932e+02 9.769613850972143076e-01
4.085199999999999818e+02 9.725069570319904155e-01
4.089700000000000273e+02 9.683485687487062288e-01
4.094100000000000250e+02 9.635405381553838744e-01
4.098600000000000136e+02 9.593348163529096251e-01
4.103100000000000023e+02 9.547032481204087428e-01
4.107500000000000000e+02 9.508223820704934104e-01
4.111999999999999886e+02 9.472279424160631178e-01
4.116399999999999864e+02 9.434167273965778922e-01
4.120899999999999750e+02 9.400169088495092806e-01
4.125400000000000205e+02 9.363914164235690452e-01
4.129800000000000182e+02 9.345104447730722130e-01
4.134300000000000068e+02 9.320955994464729111e-01
4.138700000000000045e+02 9.293245143374769812e-01
4.143199999999999932e+02 9.274970611385838781e-01
4.147599999999999909e+02 9.251886207947511709e-01
4.152099999999999795e+02 9.244763449220902984e-01
4.156600000000000250e+02 9.236959194864647893e-01
4.161000000000000227e+02 9.223853099708807513e-01
4.165500000000000114e+02 9.221282238174611789e-01
4.169900000000000091e+02 9.215849746544398924e-01
4.174399999999999977e+02 9.224934511015289162e-01
4.178799999999999955e+02 9.222816751606209840e-01
4.183299999999999841e+02 9.222802347264570377e-01
4.187699999999999818e+02 9.220498311537540514e-01
4.192200000000000273e+02 9.216077039175135655e-01
4.196600000000000250e+02 9.223150662646332210e-01
4.201100000000000136e+02 9.225560618480289632e-01
4.205500000000000114e+02 9.225349635581178154e-01
4.210000000000000000e+02 9.231224984935775257e-01
4.214399999999999977e+02 9.232219875024680888e-01
4.218899999999999864e+02 9.228345005981739568e-01
4.223299999999999841e+02 9.218607452209324205e-01
4.227799999999999727e+02 9.213306718710683185e-01
4.232200000000000273e+02 9.204447312749571841e-01
4.236700000000000159e+02 9.193718433288115000e-01
4.241100000000000136e+02 9.181154548678098770e-01
4.245600000000000023e+02 9.162850015278556359e-01
4.250000000000000000e+02 9.140259611501186932e-01
4.254499999999999886e+02 9.127860957303532974e-01
4.258899999999999864e+02 9.105108932811095679e-01
4.263299999999999841e+02 9.083355689720803428e-01
4.267799999999999727e+02 9.062172012610776317e-01
4.272200000000000273e+02 9.033354690898821593e-01
4.276700000000000159e+02 9.003354006096206952e-01
4.281100000000000136e+02 8.973004870412477629e-01
4.285500000000000114e+02 8.945808662223567742e-01
4.290000000000000000e+02 8.915536963483635668e-01
4.294399999999999977e+02 8.878850529633695032e-01
4.298899999999999864e+02 8.846356368785032176e-01
4.303299999999999841e+02 8.804114102800549846e-01
4.307699999999999818e+02 8.760675704643359207e-01
4.312200000000000273e+02 8.724786350634231580e-01
4.316600000000000250e+02 8.690285863475831762e-01
4.321100000000000136e+02 8.651540646520484712e-01
4.325500000000000114e+02 8.621600188034255208e-01
4.329900000000000091e+02 8.590688309122388455e-01
4.334399999999999977e+02 8.552024945406597745e-01
4.338799999999999955e+02 8.517686509214927870e-01
4.343199999999999932e+02 8.481854430949518076e-01
4.347699999999999818e+02 8.442735890927662856e-01
4.352099999999999795e+02 8.416348504933374164e-01
4.356499999999999773e+02 8.386204266507972793e-01
4.361000000000000227e+02 8.358321333176083057e-01
4.365400000000000205e+02 8.328108600122446914e-01
4.369800000000000182e+02 8.309116565133243260e-01
4.374300000000000068e+02 8.291603937906798505e-01
4.378700000000000045e+02 8.270969196758365394e-01
4.383100000000000023e+02 8.252443875973569654e-01
4.387500000000000000e+02 8.247732377458428799e-01
4.391999999999999886e+02 8.239253622606542704e-01
4.396399999999999864e+02 8.236555825629368055e-01
4.400799999999999841e+02 8.239258991162884405e-01
4.405299999999999727e+02 8.254958038941923038e-01
4.409700000000000273e+02 8.263284804398046690e-01
4.414100000000000250e+02 8.281107267161190721e-01
4.418500000000000227e+02 8.289308085432116613e-01
4.423000000000000114e+02 8.294838824262591448e-01
4.427400000000000091e+02 8.306512719183146709e-01
4.431800000000000068e+02 8.311851555317359974e-01
4.436200000000000045e+02 8.328366159474006603e-01
4.440699999999999932e+02 8.341984716229126073e-01
4.445099999999999909e+02 8.346405172640158909e-01
4.449499999999999886e+02 8.355710514618659435e-01
4.453899999999999864e+02 8.356284117145383883e-01
4.458299999999999841e+02 8.364086972535970110e-01
4.462799999999999727e+02 8.371640673659938026e-01
4.467200000000000273e+02 8.384185978202243206e-01
4.471600000000000250e+02 8.391293289952581613e-01
4.476000000000000227e+02 8.405819522514391684e-01
4.480400000000000205e+02 8.408415461169972405e-01
4.484900000000000091e+02 8.418247569199802660e-01
4.489300000000000068e+02 8.431666338216995404e-01
4.493700000000000045e+02 8.441950958655887183e-01
4.498100000000000023e+02 8.435415364647769199e-01
4.502500000000000000e+02 8.441280091109903960e-01
4.506899999999999977e+02 8.440175053143488260e-01
4.511299999999999955e+02 8.441404034608727125e-01
4.515799999999999841e+02 8.440113126553769884e-01
4.520199999999999818e+02 8.427468411825501660e-01
4.524599999999999795e+02 8.409435204947444120e-01
4.528999999999999773e+02 8.377332259829702865e-01
4.533399999999999750e+02 8.345808156420663204e-01
4.537799999999999727e+02 8.298613902767612016e-01
4.542200000000000273e+02 8.258565566674969105e-01
4.546600000000000250e+02 8.223939773379057572e-01
4.551100000000000136e+02 8.189019977164589958e-01
4.555500000000000114e+02 8.148877515642666269e-01
4.559900000000000091e+02 8.099489843506565423e-01
4.564300000000000068e+02 8.057522163823531702e-01
4.568700000000000045e+02 7.999064608739476778e-01
4.573100000000000023e+02 7.945761514241737045e-01
4.577500000000000000e+02 7.888761977941771697e-01
4.581899999999999977e+02 7.819107397330417042e-01
