# Python obtained correction file for Flame1, contains the irradiance calibration
# LS-1-CAL
# Wavelength(nm)	Corr.Factor
594.5881	1.340371e-01
595.0102	1.340685e-01
595.4322	1.340762e-01
595.8542	1.339994e-01
596.2761	1.338670e-01
596.6979	1.336901e-01
597.1197	1.334391e-01
597.5415	1.330622e-01
597.9632	1.327312e-01
598.3848	1.323362e-01
598.8064	1.318742e-01
599.2279	1.313470e-01
599.6494	1.307815e-01
600.0708	1.302090e-01
600.4921	1.296387e-01
600.9134	1.290536e-01
601.3347	1.285310e-01
601.7558	1.280055e-01
602.1770	1.275704e-01
602.5980	1.272138e-01
603.0190	1.269437e-01
603.4400	1.266680e-01
603.8609	1.265552e-01
604.2817	1.264895e-01
604.7025	1.264875e-01
605.1232	1.265643e-01
605.5439	1.266798e-01
605.9645	1.268427e-01
606.3850	1.271559e-01
606.8055	1.274651e-01
607.2260	1.278523e-01
607.6463	1.284006e-01
608.0667	1.289721e-01
608.4869	1.296113e-01
608.9071	1.303171e-01
609.3273	1.310793e-01
609.7474	1.318599e-01
610.1674	1.326555e-01
610.5874	1.334406e-01
611.0073	1.342892e-01
611.4272	1.351683e-01
611.8470	1.359971e-01
612.2667	1.368342e-01
612.6864	1.376842e-01
613.1061	1.385078e-01
613.5256	1.393863e-01
613.9452	1.401413e-01
614.3646	1.409318e-01
614.7840	1.417703e-01
615.2034	1.425460e-01
615.6227	1.432991e-01
616.0419	1.440592e-01
616.4611	1.448042e-01
616.8802	1.455864e-01
617.2992	1.463576e-01
617.7182	1.470776e-01
618.1372	1.478084e-01
618.5561	1.485797e-01
618.9749	1.493232e-01
619.3937	1.499786e-01
619.8124	1.506579e-01
620.2311	1.513887e-01
620.6497	1.520960e-01
621.0682	1.527642e-01
621.4867	1.534363e-01
621.9051	1.541861e-01
622.3235	1.548512e-01
622.7418	1.556746e-01
623.1601	1.564403e-01
623.5783	1.571618e-01
623.9964	1.578971e-01
624.4145	1.585754e-01
624.8325	1.593299e-01
625.2505	1.600212e-01
625.6684	1.607708e-01
626.0862	1.614888e-01
626.5040	1.622576e-01
626.9218	1.629436e-01
627.3395	1.636154e-01
627.7571	1.643468e-01
628.1746	1.651665e-01
